comment_id,video_id,comment_text,entity,entity_type,sentiment_label,issue_category,topic_name
UgyAg5xOvnpko-6DfF54AaABAg,3i1OB6wKYms,samsung is now becoming lazy like iphone doesn't give screen replacement one who got green line due to software update,iphone,CUSTOM_PRODUCT_OR_BRAND,neutral,Display / Screen,S25 vs S24 / iPhone Pro Max Comparison
UgymRsh0vP9mZKvEist4AaABAg,3i1OB6wKYms,watching it on my s25 ultra,s25 ultra,CUSTOM_PRODUCT_OR_BRAND,positive,Other,"AI, Battery, Camera and Feature Discussion"
UgxfnXxUo2fY1Zpn54J4AaABAg,3i1OB6wKYms,watching this introduction with my s25 ultra,s25 ultra,CUSTOM_PRODUCT_OR_BRAND,neutral,Other,"AI, Battery, Camera and Feature Discussion"
Ugz78p49IShRcwZDXXt4AaABAg,3i1OB6wKYms,abba company useless mobile box nail charger koto yogthe ill first mobile box nail charger jodi illla mobile snake manufacturing madthira muchkond mane ali cirri,koto yogthe ill,PERSON,negative,Battery / Charging,Upgrade Cycle / Yearly Phone Changes
Ugz78p49IShRcwZDXXt4AaABAg,3i1OB6wKYms,abba company useless mobile box nail charger koto yogthe ill first mobile box nail charger jodi illla mobile snake manufacturing madthira muchkond mane ali cirri,illla mobile,ORG,negative,Battery / Charging,Upgrade Cycle / Yearly Phone Changes
Ugz78p49IShRcwZDXXt4AaABAg,3i1OB6wKYms,abba company useless mobile box nail charger koto yogthe ill first mobile box nail charger jodi illla mobile snake manufacturing madthira muchkond mane ali cirri,madthira muchkond,PERSON,negative,Battery / Charging,Upgrade Cycle / Yearly Phone Changes
Ugz98V8gIkYZg-Zc5GB4AaABAg,3i1OB6wKYms,"i can assure you that samsung will lead phone market as of n ow due to trump obstacles created for worlds best brains will cause heavy for iphone, days are over for iphone now. more talent will move with samsung",samsung,ORG,positive,AI / Gemini,Galaxy Models / S23-S24-S25 Series
Ugz98V8gIkYZg-Zc5GB4AaABAg,3i1OB6wKYms,"i can assure you that samsung will lead phone market as of n ow due to trump obstacles created for worlds best brains will cause heavy for iphone, days are over for iphone now. more talent will move with samsung",samsung,CUSTOM_PRODUCT_OR_BRAND,positive,AI / Gemini,Galaxy Models / S23-S24-S25 Series
Ugz98V8gIkYZg-Zc5GB4AaABAg,3i1OB6wKYms,"i can assure you that samsung will lead phone market as of n ow due to trump obstacles created for worlds best brains will cause heavy for iphone, days are over for iphone now. more talent will move with samsung",iphone,CUSTOM_PRODUCT_OR_BRAND,positive,AI / Gemini,Galaxy Models / S23-S24-S25 Series
UgzQf_0a8zGqWTxamW54AaABAg,3i1OB6wKYms,samsung galaxy s25 ultra is soon much better than the apple iphone 17 pro max.,samsung,ORG,positive,Positive Feedback,S-Pen / Bluetooth Removal
UgzQf_0a8zGqWTxamW54AaABAg,3i1OB6wKYms,samsung galaxy s25 ultra is soon much better than the apple iphone 17 pro max.,samsung,CUSTOM_PRODUCT_OR_BRAND,positive,Positive Feedback,S-Pen / Bluetooth Removal
UgzQf_0a8zGqWTxamW54AaABAg,3i1OB6wKYms,samsung galaxy s25 ultra is soon much better than the apple iphone 17 pro max.,galaxy,CUSTOM_PRODUCT_OR_BRAND,positive,Positive Feedback,S-Pen / Bluetooth Removal
UgzQf_0a8zGqWTxamW54AaABAg,3i1OB6wKYms,samsung galaxy s25 ultra is soon much better than the apple iphone 17 pro max.,galaxy s25,CUSTOM_PRODUCT_OR_BRAND,positive,Positive Feedback,S-Pen / Bluetooth Removal
UgzQf_0a8zGqWTxamW54AaABAg,3i1OB6wKYms,samsung galaxy s25 ultra is soon much better than the apple iphone 17 pro max.,galaxy s25 ultra,CUSTOM_PRODUCT_OR_BRAND,positive,Positive Feedback,S-Pen / Bluetooth Removal
UgzQf_0a8zGqWTxamW54AaABAg,3i1OB6wKYms,samsung galaxy s25 ultra is soon much better than the apple iphone 17 pro max.,s25 ultra,CUSTOM_PRODUCT_OR_BRAND,positive,Positive Feedback,S-Pen / Bluetooth Removal
UgzQf_0a8zGqWTxamW54AaABAg,3i1OB6wKYms,samsung galaxy s25 ultra is soon much better than the apple iphone 17 pro max.,iphone,CUSTOM_PRODUCT_OR_BRAND,positive,Positive Feedback,S-Pen / Bluetooth Removal
UgzQf_0a8zGqWTxamW54AaABAg,3i1OB6wKYms,samsung galaxy s25 ultra is soon much better than the apple iphone 17 pro max.,apple,CUSTOM_PRODUCT_OR_BRAND,positive,Positive Feedback,S-Pen / Bluetooth Removal
UgwysSAk3nwez-QS4R94AaABAg,3i1OB6wKYms,goat mobile i'm using it since 5 months it's an og mobile,goat mobile,ORG,neutral,Performance / Processor,Galaxy Models / S23-S24-S25 Series
UgxvxLLxkzPp-88i5L94AaABAg,3i1OB6wKYms,samsung galaxy s25 ultra apple iphone 17 pro max over the horizon 2025 i love p.ฝ าย วรรณธ ดาพร ชาก น,samsung,ORG,positive,Positive Feedback,S-Pen / Bluetooth Removal
UgxvxLLxkzPp-88i5L94AaABAg,3i1OB6wKYms,samsung galaxy s25 ultra apple iphone 17 pro max over the horizon 2025 i love p.ฝ าย วรรณธ ดาพร ชาก น,apple,ORG,positive,Positive Feedback,S-Pen / Bluetooth Removal
UgxvxLLxkzPp-88i5L94AaABAg,3i1OB6wKYms,samsung galaxy s25 ultra apple iphone 17 pro max over the horizon 2025 i love p.ฝ าย วรรณธ ดาพร ชาก น,p.ฝ าย,PERSON,positive,Positive Feedback,S-Pen / Bluetooth Removal
UgxvxLLxkzPp-88i5L94AaABAg,3i1OB6wKYms,samsung galaxy s25 ultra apple iphone 17 pro max over the horizon 2025 i love p.ฝ าย วรรณธ ดาพร ชาก น,samsung,CUSTOM_PRODUCT_OR_BRAND,positive,Positive Feedback,S-Pen / Bluetooth Removal
UgxvxLLxkzPp-88i5L94AaABAg,3i1OB6wKYms,samsung galaxy s25 ultra apple iphone 17 pro max over the horizon 2025 i love p.ฝ าย วรรณธ ดาพร ชาก น,galaxy,CUSTOM_PRODUCT_OR_BRAND,positive,Positive Feedback,S-Pen / Bluetooth Removal
UgxvxLLxkzPp-88i5L94AaABAg,3i1OB6wKYms,samsung galaxy s25 ultra apple iphone 17 pro max over the horizon 2025 i love p.ฝ าย วรรณธ ดาพร ชาก น,galaxy s25,CUSTOM_PRODUCT_OR_BRAND,positive,Positive Feedback,S-Pen / Bluetooth Removal
UgxvxLLxkzPp-88i5L94AaABAg,3i1OB6wKYms,samsung galaxy s25 ultra apple iphone 17 pro max over the horizon 2025 i love p.ฝ าย วรรณธ ดาพร ชาก น,galaxy s25 ultra,CUSTOM_PRODUCT_OR_BRAND,positive,Positive Feedback,S-Pen / Bluetooth Removal
UgxvxLLxkzPp-88i5L94AaABAg,3i1OB6wKYms,samsung galaxy s25 ultra apple iphone 17 pro max over the horizon 2025 i love p.ฝ าย วรรณธ ดาพร ชาก น,s25 ultra,CUSTOM_PRODUCT_OR_BRAND,positive,Positive Feedback,S-Pen / Bluetooth Removal
UgxvxLLxkzPp-88i5L94AaABAg,3i1OB6wKYms,samsung galaxy s25 ultra apple iphone 17 pro max over the horizon 2025 i love p.ฝ าย วรรณธ ดาพร ชาก น,iphone,CUSTOM_PRODUCT_OR_BRAND,positive,Positive Feedback,S-Pen / Bluetooth Removal
UgxvxLLxkzPp-88i5L94AaABAg,3i1OB6wKYms,samsung galaxy s25 ultra apple iphone 17 pro max over the horizon 2025 i love p.ฝ าย วรรณธ ดาพร ชาก น,apple,CUSTOM_PRODUCT_OR_BRAND,positive,Positive Feedback,S-Pen / Bluetooth Removal
Ugys3sfTra_AAULVTLh4AaABAg,3i1OB6wKYms,"i bought s25 ultra a few days ago and after a month its camera started fogging or moisture due to which i went to samsung service center 3 times but still my issue was not solved.and when i talked to their customer care they rudely said that there will be no exchange, no refund and nothing, we cannot do anything as the phone is worth rs 120,000 and is under warranty. then what is the benefit of buying such an expensive phone?",samsung,CUSTOM_PRODUCT_OR_BRAND,positive,Camera,Buying Decision / Value Discussion
Ugys3sfTra_AAULVTLh4AaABAg,3i1OB6wKYms,"i bought s25 ultra a few days ago and after a month its camera started fogging or moisture due to which i went to samsung service center 3 times but still my issue was not solved.and when i talked to their customer care they rudely said that there will be no exchange, no refund and nothing, we cannot do anything as the phone is worth rs 120,000 and is under warranty. then what is the benefit of buying such an expensive phone?",s25 ultra,CUSTOM_PRODUCT_OR_BRAND,positive,Camera,Buying Decision / Value Discussion
Ugxe-RFO8b1AIYcT6z14AaABAg,3i1OB6wKYms,samsung please bring back those edged corners and bluetooth spen to s ultra or a separate note series with this feature,samsung,ORG,positive,S-Pen / Features,Buying Decision / Value Discussion
Ugxe-RFO8b1AIYcT6z14AaABAg,3i1OB6wKYms,samsung please bring back those edged corners and bluetooth spen to s ultra or a separate note series with this feature,samsung,CUSTOM_PRODUCT_OR_BRAND,positive,S-Pen / Features,Buying Decision / Value Discussion
Ugxe-RFO8b1AIYcT6z14AaABAg,3i1OB6wKYms,samsung please bring back those edged corners and bluetooth spen to s ultra or a separate note series with this feature,spen,CUSTOM_PRODUCT_OR_BRAND,positive,S-Pen / Features,Buying Decision / Value Discussion
UgwAParIJBT3ddsGVvp4AaABAg,3i1OB6wKYms,"i brought my brand new s25 ultra on september 22, 2025.",s25 ultra,CUSTOM_PRODUCT_OR_BRAND,neutral,Customer Support / Warranty,"AI, Battery, Camera and Feature Discussion"
UgwfjHJH6zYtrAOa3xh4AaABAg,3i1OB6wKYms,you guys freaking removed the extra s pen features,s pen,CUSTOM_PRODUCT_OR_BRAND,negative,S-Pen / Features,Buying Decision / Value Discussion
Ugzf2DY55X0KFc2jTFV4AaABAg,3i1OB6wKYms,i deleted all the ai components i didnt ask for !!! also thank for the downgrade s pen,s pen,CUSTOM_PRODUCT_OR_BRAND,positive,AI / Gemini,Buying Decision / Value Discussion
UgxRMg-6A4OvvnDFyTZ4AaABAg,3i1OB6wKYms,"recently got the s25 ultra. i always bought the cheapest phone available but decided to get something pricey for once, and it's been one of the best choices i've ever made. insane photo quality and the display is crazy good. i legit feel as if i've been living in the past. big plus for me is the gaming. i can run games my previous phone couldn't run anymore. im loving this phone",s25 ultra,CUSTOM_PRODUCT_OR_BRAND,positive,Camera,Fake Products / Screen / Camera Concerns
UgzIfFSVsowUNa9U_fd4AaABAg,3i1OB6wKYms,i m gonna buy a phone from samsung from now on because i m sick and tired of apple and there stuff and i m done with apple i gonna love samsung,samsung,ORG,negative,Positive Feedback,Galaxy Models / S23-S24-S25 Series
UgzIfFSVsowUNa9U_fd4AaABAg,3i1OB6wKYms,i m gonna buy a phone from samsung from now on because i m sick and tired of apple and there stuff and i m done with apple i gonna love samsung,samsung,CUSTOM_PRODUCT_OR_BRAND,negative,Positive Feedback,Galaxy Models / S23-S24-S25 Series
UgzIfFSVsowUNa9U_fd4AaABAg,3i1OB6wKYms,i m gonna buy a phone from samsung from now on because i m sick and tired of apple and there stuff and i m done with apple i gonna love samsung,apple,CUSTOM_PRODUCT_OR_BRAND,negative,Positive Feedback,Galaxy Models / S23-S24-S25 Series
UgwO3h4mf0zvJz-zTRp4AaABAg,3i1OB6wKYms,i d rather have a samsung than an iphone because samsung are way better than phones the same thing they decided after the 15 and 16 just to make new icons yeah no i m going to samsung and the new samsung s 25 already has snap dragon on it so no,samsung,CUSTOM_PRODUCT_OR_BRAND,neutral,Design / Build,S-Pen / Bluetooth Removal
UgwO3h4mf0zvJz-zTRp4AaABAg,3i1OB6wKYms,i d rather have a samsung than an iphone because samsung are way better than phones the same thing they decided after the 15 and 16 just to make new icons yeah no i m going to samsung and the new samsung s 25 already has snap dragon on it so no,iphone,CUSTOM_PRODUCT_OR_BRAND,neutral,Design / Build,S-Pen / Bluetooth Removal
UgxZZ8Beh12MyJV8Tkh4AaABAg,3i1OB6wKYms,the galaxy s23 ultra s square sharp corners and curved display give it a truly premium identity. i strongly hope samsung continues this elegant design language in future flagship models.,s square,PRODUCT,positive,Display / Screen,"AI, Battery, Camera and Feature Discussion"
UgxZZ8Beh12MyJV8Tkh4AaABAg,3i1OB6wKYms,the galaxy s23 ultra s square sharp corners and curved display give it a truly premium identity. i strongly hope samsung continues this elegant design language in future flagship models.,samsung,CUSTOM_PRODUCT_OR_BRAND,positive,Display / Screen,"AI, Battery, Camera and Feature Discussion"
UgxZZ8Beh12MyJV8Tkh4AaABAg,3i1OB6wKYms,the galaxy s23 ultra s square sharp corners and curved display give it a truly premium identity. i strongly hope samsung continues this elegant design language in future flagship models.,galaxy,CUSTOM_PRODUCT_OR_BRAND,positive,Display / Screen,"AI, Battery, Camera and Feature Discussion"
UgyZBLMOn6XmYs2lb6N4AaABAg,3i1OB6wKYms,"s23 ultra is the most beautiful phone ever we love the square corners and curved display. please samsung, keep this legendary design for the next flagships!",samsung,ORG,positive,Display / Screen,"AI, Battery, Camera and Feature Discussion"
UgyZBLMOn6XmYs2lb6N4AaABAg,3i1OB6wKYms,"s23 ultra is the most beautiful phone ever we love the square corners and curved display. please samsung, keep this legendary design for the next flagships!",samsung,CUSTOM_PRODUCT_OR_BRAND,positive,Display / Screen,"AI, Battery, Camera and Feature Discussion"
UgxCN7_eHpPtUEOpaRl4AaABAg,3i1OB6wKYms,samsung m 15 5g screen record nazi had,samsung,ORG,neutral,Display / Screen,S-Pen / Bluetooth Removal
UgxCN7_eHpPtUEOpaRl4AaABAg,3i1OB6wKYms,samsung m 15 5g screen record nazi had,samsung,CUSTOM_PRODUCT_OR_BRAND,neutral,Display / Screen,S-Pen / Bluetooth Removal
UgzaOS4kr6TaqjYONS94AaABAg,3i1OB6wKYms,"s25 user here. man... what a, phone? it's more like a super computer you can fit into a man's pocket. it can emulate anything you could think of, and if its newer you can stream or cloud play basicly 80 of mainstream games. i don't know about anyone else but my ok google detention is beyond real. battery? lol i forget to charge until i have to. 1.8 days and 55 minutes to charge. i am a power user, i have a video background, i play games! nu? ooooo does it do work.",ooooo,PERSON,positive,Battery / Charging,S25 vs S24 / iPhone Pro Max Comparison
UgzaOS4kr6TaqjYONS94AaABAg,3i1OB6wKYms,"s25 user here. man... what a, phone? it's more like a super computer you can fit into a man's pocket. it can emulate anything you could think of, and if its newer you can stream or cloud play basicly 80 of mainstream games. i don't know about anyone else but my ok google detention is beyond real. battery? lol i forget to charge until i have to. 1.8 days and 55 minutes to charge. i am a power user, i have a video background, i play games! nu? ooooo does it do work.",google,CUSTOM_PRODUCT_OR_BRAND,positive,Battery / Charging,S25 vs S24 / iPhone Pro Max Comparison
UgxKnVCYSxv9qCEz_lR4AaABAg,3i1OB6wKYms,who is here after iphone 17?,iphone,CUSTOM_PRODUCT_OR_BRAND,neutral,S-Pen / Features,S-Pen / Bluetooth Removal
UgxKnVCYSxv9qCEz_lR4AaABAg.AMszfX16YNuAO3xHEAM0LW,3i1OB6wKYms,"the samsung galaxy s26 ultra, a yet to be released but rumored high end phone, will be positioned as a premium device with a next generation processor, while the motor g stylus 5g 2026 is a mid to high end model that will offer the versatility of the built in s pen stylus. the choice depends on your budget and priorities the s26 ultra will seek maximum performance and technology, while the motor g stylus 5g 2026 will focus on stylus functionality and a more affordable price.",samsung,ORG,neutral,S-Pen / Features,"AI, Battery, Camera and Feature Discussion"
UgxKnVCYSxv9qCEz_lR4AaABAg.AMszfX16YNuAO3xHEAM0LW,3i1OB6wKYms,"the samsung galaxy s26 ultra, a yet to be released but rumored high end phone, will be positioned as a premium device with a next generation processor, while the motor g stylus 5g 2026 is a mid to high end model that will offer the versatility of the built in s pen stylus. the choice depends on your budget and priorities the s26 ultra will seek maximum performance and technology, while the motor g stylus 5g 2026 will focus on stylus functionality and a more affordable price.",the motor g stylus 5,ORG,neutral,S-Pen / Features,"AI, Battery, Camera and Feature Discussion"
UgxKnVCYSxv9qCEz_lR4AaABAg.AMszfX16YNuAO3xHEAM0LW,3i1OB6wKYms,"the samsung galaxy s26 ultra, a yet to be released but rumored high end phone, will be positioned as a premium device with a next generation processor, while the motor g stylus 5g 2026 is a mid to high end model that will offer the versatility of the built in s pen stylus. the choice depends on your budget and priorities the s26 ultra will seek maximum performance and technology, while the motor g stylus 5g 2026 will focus on stylus functionality and a more affordable price.",the motor g stylus,ORG,neutral,S-Pen / Features,"AI, Battery, Camera and Feature Discussion"
UgxKnVCYSxv9qCEz_lR4AaABAg.AMszfX16YNuAO3xHEAM0LW,3i1OB6wKYms,"the samsung galaxy s26 ultra, a yet to be released but rumored high end phone, will be positioned as a premium device with a next generation processor, while the motor g stylus 5g 2026 is a mid to high end model that will offer the versatility of the built in s pen stylus. the choice depends on your budget and priorities the s26 ultra will seek maximum performance and technology, while the motor g stylus 5g 2026 will focus on stylus functionality and a more affordable price.",samsung,CUSTOM_PRODUCT_OR_BRAND,neutral,S-Pen / Features,"AI, Battery, Camera and Feature Discussion"
UgxKnVCYSxv9qCEz_lR4AaABAg.AMszfX16YNuAO3xHEAM0LW,3i1OB6wKYms,"the samsung galaxy s26 ultra, a yet to be released but rumored high end phone, will be positioned as a premium device with a next generation processor, while the motor g stylus 5g 2026 is a mid to high end model that will offer the versatility of the built in s pen stylus. the choice depends on your budget and priorities the s26 ultra will seek maximum performance and technology, while the motor g stylus 5g 2026 will focus on stylus functionality and a more affordable price.",galaxy,CUSTOM_PRODUCT_OR_BRAND,neutral,S-Pen / Features,"AI, Battery, Camera and Feature Discussion"
UgxKnVCYSxv9qCEz_lR4AaABAg.AMszfX16YNuAO3xHEAM0LW,3i1OB6wKYms,"the samsung galaxy s26 ultra, a yet to be released but rumored high end phone, will be positioned as a premium device with a next generation processor, while the motor g stylus 5g 2026 is a mid to high end model that will offer the versatility of the built in s pen stylus. the choice depends on your budget and priorities the s26 ultra will seek maximum performance and technology, while the motor g stylus 5g 2026 will focus on stylus functionality and a more affordable price.",s pen,CUSTOM_PRODUCT_OR_BRAND,neutral,S-Pen / Features,"AI, Battery, Camera and Feature Discussion"
UgxKnVCYSxv9qCEz_lR4AaABAg.AMszfX16YNuAODNt3rH8mk,3i1OB6wKYms,samsung is better than i phone,samsung,ORG,positive,Positive Feedback,S-Pen / Bluetooth Removal
UgxKnVCYSxv9qCEz_lR4AaABAg.AMszfX16YNuAODNt3rH8mk,3i1OB6wKYms,samsung is better than i phone,samsung,CUSTOM_PRODUCT_OR_BRAND,positive,Positive Feedback,S-Pen / Bluetooth Removal
UgxKnVCYSxv9qCEz_lR4AaABAg.AMszfX16YNuAOPIpFdMis8,3i1OB6wKYms,is samsung gonna make a move for the next one to produce s27 and skip 26 to compete with iphone17?,samsung gon,ORG,neutral,Other,Galaxy Models / S23-S24-S25 Series
