comment_id,clean_comment,sentiment_label,issue_category,topic_name,cluster_id,persona,svd_x,svd_y
UgxKnVCYSxv9qCEz_lR4AaABAg,who is here after iphone 17?,neutral,S-Pen / Features,S-Pen / Bluetooth Removal,5,iPhone Comparison Shoppers,0.1531100811583149,-0.12173313109400291
UgxKnVCYSxv9qCEz_lR4AaABAg.AMszfX16YNuANJYYeZJG8C,great phone but im good with my 24 ultra. with one ui6 .,positive,Software / One UI,Upgrade Cycle / Yearly Phone Changes,6,Phone Buying and Value Seekers,0.39941483149747026,0.10221630756562389
UgxKnVCYSxv9qCEz_lR4AaABAg.AMszfX16YNuAO3xHEAM0LW,"the samsung galaxy s26 ultra, a yet to be released but rumored high end phone, will be positioned as a premium device with a next generation processor, while the motor g stylus 5g 2026 is a mid to high end model that will offer the versatility of the built in s pen stylus. the choice depends on your budget and priorities the s26 ultra will seek maximum performance and technology, while the motor g stylus 5g 2026 will focus on stylus functionality and a more affordable price.",neutral,S-Pen / Features,S-Pen / Bluetooth Removal,1,Galaxy Upgrade-Cycle Followers,0.5143676834084508,0.11145124405967509
UgxKnVCYSxv9qCEz_lR4AaABAg.AMszfX16YNuAODNt3rH8mk,samsung is better than i phone,positive,Positive Feedback,S-Pen / Bluetooth Removal,6,Phone Buying and Value Seekers,0.39150560567111076,-0.3103865437895377
UgxKnVCYSxv9qCEz_lR4AaABAg.AMszfX16YNuAOPIpFdMis8,is samsung gonna make a move for the next one to produce s27 and skip 26 to compete with iphone17?,neutral,Other,Buying Decision / Value Discussion,3,Samsung-Apple Brand Debaters - Buying Decision / Value Discussion,0.4314666570224705,-0.23185194386519628
UgwxPRlgb4XLFoUgp-R4AaABAg,the telephoto on s26 ultra next year should get big upgrades or may be bring back 10x optical zoom with 50mp with larger sensor 1 2.55 and large aperture f2.0 and the 3x optical should get a big upgrades to from 10mp to 24mp with large sensor,neutral,Camera,Upgrade Cycle / Yearly Phone Changes,1,Galaxy Upgrade-Cycle Followers,0.3664448697522038,0.23361558287022421
UgwfdvI7esuCePFNN3N4AaABAg,it's not better than s24 ultra!,negative,Positive Feedback,Fake Products / Screen / Camera Concerns,1,Galaxy Upgrade-Cycle Followers,0.37679069415294786,0.4432660716487611
UgxCkC_191DboQRf_pR4AaABAg,"i cancelled my plan to buy the samsung s25u because i thought the s24 model looked more elegant and premium, and the s25 no longer has the bluetooth s pen.",negative,S-Pen / Features,Galaxy Models / S23-S24-S25 Series,0,S-Pen Bluetooth Feature Loyalists,0.4590621731013656,0.12908478712298163
UgwHOrifTG-A5foWqMp4AaABAg,yes yes yes finally an s pen,positive,S-Pen / Features,Galaxy Models / S23-S24-S25 Series,0,S-Pen Bluetooth Feature Loyalists,0.2221744033754611,-0.0032310719446241353
Ugxf651fTJsvsTVUW8R4AaABAg,please curved screen,positive,Display / Screen,Galaxy Models / S23-S24-S25 Series,2,General Mobile Discussion Audience,0.07842165570315944,0.00014357195395065138
UgzVuJ4QmApoISYkcel4AaABAg,i'm watching this with the s25 ultra,positive,Other,Fake Products / Screen / Camera Concerns,1,Galaxy Upgrade-Cycle Followers,0.31472134816171393,0.4844574948343981
UgxpqurZMkPpBX-8OhN4AaABAg,"what's wrong with you. why did you remove the spen bluetooth? . you're poor that's why. you needed it's 1 dollar to buy food???? why do you f your customers in the back. why don't you put a bigger battery, iphone like speakers screen in it??? and add better cameras. be ashamed by your work samsung. i have been your loyal customer since ten years ago. please listen your customer.",positive,Battery / Charging,S-Pen / Bluetooth Removal,2,General Mobile Discussion Audience,0.4381583033278114,-0.22092714235963382
UgwzUAw9ZnG5ptqw8T54AaABAg,"simply lovely, 10 times better than iphone 16 with a good introducing, no button for camera",positive,Camera,S-Pen / Bluetooth Removal,5,iPhone Comparison Shoppers,0.24184231870003162,-0.1434264237181531
Ugy7f3yKaznPW7iAc0t4AaABAg,s24. the last of the great samsung ultra phones.,positive,Positive Feedback,Buying Decision / Value Discussion,1,Galaxy Upgrade-Cycle Followers,0.5089266762821371,0.2282165829884622
Ugwu5gGbhhVx9dGGb9l4AaABAg,samsung is the best you can't deny it,positive,Positive Feedback,Buying Decision / Value Discussion,3,Samsung-Apple Brand Debaters - Buying Decision / Value Discussion,0.23596991407271758,-0.15757361317758822
UgxzwRIeXve8XKroxMh4AaABAg,wow this phone looks very beautiful,positive,Design / Build,Buying Decision / Value Discussion,6,Phone Buying and Value Seekers,0.2854624610377793,-0.19085146407485046
UgyizUmC_OFXdTjXE6F4AaABAg,0 53 but all this we can do with any mobile just with google gemini,neutral,AI / Gemini,"AI, Battery, Camera and Feature Discussion",2,General Mobile Discussion Audience,0.15480847446847348,-0.06256339126346937
UgxHOWpxraNW1rY3v594AaABAg,me watching this video from my s25 ultra,positive,Camera,Fake Products / Screen / Camera Concerns,1,Galaxy Upgrade-Cycle Followers,0.31157726290859816,0.4133474662686934
UgybinPfUzAk0BaFnAh4AaABAg,"please stop lying. when giving a review, they say they will provide os updates for seven years, but within two years, the green line or pink line problem is coming to the display. if a phone that has no physical or liquid damage gets the green line, then what does samsung promise? i will update the os for seven years. when you call care, they tell you to take it to the service center, and when you take it to the service center, they tell you to talk to care and then figure it out. samsung's green line is being intentionally made by samsung, if that was the case then i have been using nokia n8 for 15 years. there is still no green or pink line on the screen. i kindly request you not to give such reviews that harm people. because every person has to work very hard to earn money. if you feel bad about what i said, i am sincerely sorry, and i apologize to samsung.",negative,AI / Gemini,General Samsung / Apple Discussion,3,Samsung-Apple Brand Debaters - Buying Decision / Value Discussion,0.42754467311709365,-0.2210889744901618
UgzjbTwx62VemJJlPOF4AaABAg,samsung 5g smart phone better phone in the world,positive,Positive Feedback,S-Pen / Bluetooth Removal,6,Phone Buying and Value Seekers,0.42510258355136077,-0.3369064128134928
Ugz91syF0F9jJxDiaHF4AaABAg,i need new equipment i need a new phone .. .. .......,neutral,Software / One UI,General Samsung / Apple Discussion,6,Phone Buying and Value Seekers,0.19591273125346734,-0.10228828332816504
Ugz91syF0F9jJxDiaHF4AaABAg.AM0uuAxYRh3AM0uxHSqZIn,my tablet is in d.alla s.. ..,neutral,Software / One UI,General Samsung / Apple Discussion,3,Samsung-Apple Brand Debaters - Buying Decision / Value Discussion,0.2882052152553185,-0.16122262576100033
Ugxt42bxpQhYidmsoo14AaABAg,what is latest price,positive,Price / Value,S25 vs S24 / iPhone Pro Max Comparison,2,General Mobile Discussion Audience,0.12057797246064925,-0.046988489792698214
UgxGx5xGgobkUqvrjkp4AaABAg,the best samsung phone,positive,Positive Feedback,Buying Decision / Value Discussion,6,Phone Buying and Value Seekers,0.39066133979932993,-0.28973151123987656
Ugz2sM0y6EDK_qRaTmt4AaABAg,this is better than galaxy note,positive,Positive Feedback,Fake Products / Screen / Camera Concerns,2,General Mobile Discussion Audience,0.18633753480676052,5.8703428448885955e-06
UgwGU31VK5wWC6GAP7R4AaABAg,can t wait to get it next month,neutral,AI / Gemini,Upgrade Cycle / Yearly Phone Changes,2,General Mobile Discussion Audience,0.05981169322454393,0.013768604320995368
UgzjtJ1VrKIcrXkpg-54AaABAg,seamless action across as blatant lie,neutral,Other,S-Pen / Bluetooth Removal,2,General Mobile Discussion Audience,0.16711098171218094,-0.002889232155399845
UgyMwvi4NABOzT2yx494AaABAg,i m getting it tomorrow!,neutral,Other,Upgrade Cycle / Yearly Phone Changes,2,General Mobile Discussion Audience,0.21581361845538288,-0.06780477641768874
UgzL7tvkJ-Zai_aDEZN4AaABAg,im not interested in stupid phones,positive,Price / Value,General Samsung / Apple Discussion,2,General Mobile Discussion Audience,0.16965005998651983,-0.08091755170473242
Ugz9aPFfdLhe7mue1W54AaABAg,i want s25 for youtube channel please i beg you i need it for free please navy please,positive,Other,S25 vs S24 / iPhone Pro Max Comparison,2,General Mobile Discussion Audience,0.22681573450286246,0.10521980494726382
UgzEWx67UjKInwrtm2B4AaABAg,can you send me an free watch 8 please am going to create a channel,positive,Other,Upgrade Cycle / Yearly Phone Changes,2,General Mobile Discussion Audience,0.34228323375768976,-0.09341132257153094
UgwSpP3Ph1a50YYPHAZ4AaABAg,and me one plus..... i don't have one,negative,Other,General Samsung / Apple Discussion,2,General Mobile Discussion Audience,0.16547126884964988,-0.06104826794420595
UgwA5zCkkDklmBA17o94AaABAg,this is a best phone in the world,positive,Positive Feedback,Buying Decision / Value Discussion,6,Phone Buying and Value Seekers,0.20069019488573028,-0.14476260584109885
UgxJxgOr1q4Hi7MTNaV4AaABAg,"4 05 who's playing lost ark on this device? it's not even available on android, can anyone explain that?",negative,AI / Gemini,S-Pen / Bluetooth Removal,2,General Mobile Discussion Audience,0.3153740803656303,-0.15226536265733012
UgzZVTWGl9XCRh8LTRx4AaABAg,watching from my samsung galaxy a10,neutral,Other,Fake Products / Screen / Camera Concerns,3,Samsung-Apple Brand Debaters - Buying Decision / Value Discussion,0.2286373280344638,0.01478839716385021
Ugz-9jGnQRS6J3vjpXx4AaABAg,such a dissapointment. no spen bluetooth,negative,S-Pen / Features,Galaxy Models / S23-S24-S25 Series,0,S-Pen Bluetooth Feature Loyalists,0.1377410356052653,0.02622726611929194
UgxV2HYb_r-7ONFymtF4AaABAg,"i bought the s24 ultra instead of this, even though the price was the same in my country. s24 looks more beautiful and it has better stylus which is the only reason i buy this expensive phones.",positive,S-Pen / Features,Fake Products / Screen / Camera Concerns,1,Galaxy Upgrade-Cycle Followers,0.4431903973409004,0.27494017306812774
UgzODvH_5MQSM7n8NIt4AaABAg,i switched from the iphone 16 pro max to the s25 ultra and i dont regret it,positive,S-Pen / Features,S-Pen / Bluetooth Removal,5,iPhone Comparison Shoppers,0.2741854750672181,0.18796707026604026
UgwReOfIOotTNubPl2t4AaABAg,"joke of the year true downgrade lost his own legacy in terms of design prospective. which samsung created since note20 ultra. new design is not any more match samsung s ultra language. i own s23ultra and i love my phone. only expecting the poking corners to be cut off slightly on s25 ultra but what we get is joke. besides was expecting spen to be upgrade..and what we got is downgrade, bt support air gesture which are differences factor with other brands is now gone i show off to others of my magical spen on s23ultra to remotely take selfie, gesture control and they get jealous of these features. heart breaking samsung not justice given by you to your true fans.",positive,AI / Gemini,Galaxy Models / S23-S24-S25 Series,1,Galaxy Upgrade-Cycle Followers,0.6646110654769685,0.16450498071517966
UgzvdMla_SlmsbUfED14AaABAg,"apple and samsung both just ran out of ideas their focus is ai driven now rather than new innovations. a pen and ai. cool. snapdragon being kinda useless, especially for a phone unless you game. then again at that point just buy a pc. a iphone and samsung from 2017 will work just fine with 60 120fps. all the snapdragon means is a price hike to pay for the cost",positive,AI / Gemini,S25 vs S24 / iPhone Pro Max Comparison,4,Galaxy AI Subscription Sceptics,0.5566306505505301,-0.32784575582425146
Ugzhnsap6ucOy2hxF9R4AaABAg.AKW18rAzJVwAKW9VYlZ7d6,there are more videos introducing the iphone more than the samsung,neutral,Camera,S-Pen / Bluetooth Removal,5,iPhone Comparison Shoppers,0.32972495915167616,-0.25539989687989156
UgzJz68p1HGTEoIFFhB4AaABAg.AKRfMXUcHpjAKXOmtYHYKi,why is u rage baiting on official samsung video are so useless af,negative,Camera,Buying Decision / Value Discussion,3,Samsung-Apple Brand Debaters - Buying Decision / Value Discussion,0.2371445114758406,-0.14900296715105943
UgyrYmVidfPbQALFqhB4AaABAg,watching on s25 ultra,positive,Camera,Fake Products / Screen / Camera Concerns,1,Galaxy Upgrade-Cycle Followers,0.31472134816171393,0.4844574948343981
UgwHWPH4VUKDrrvrTdx4AaABAg,"the samsung galaxy s25 ultra is my dream to buy, but the samsung galaxy s25 ultra is best powerful smartphone in the world!",positive,Battery / Charging,Fake Products / Screen / Camera Concerns,1,Galaxy Upgrade-Cycle Followers,0.41492606899053586,0.2688078511546119
Ugyp1lDqIAzWMiqTNV94AaABAg,waiting for s26 ultra,neutral,AI / Gemini,Upgrade Cycle / Yearly Phone Changes,1,Galaxy Upgrade-Cycle Followers,0.25689622222119873,0.32056973389897814
Ugy7ZrKWSAz9g-z9MzJ4AaABAg,s23 ultra still love it but the battery is sadly going now. i don't want to upgrade but now ill have to. it makes it half a day now.,negative,Battery / Charging,Upgrade Cycle / Yearly Phone Changes,1,Galaxy Upgrade-Cycle Followers,0.3425670717835654,0.18546675663174564
UgyqSCaevBbqDZW74D14AaABAg,"i just want to ask samsung, about when you will give a significant improvement to your galaxy s series phones, i think the improvement on the s25 ultra phone is still not perfect, when will you return the 10x optical telephoto lens at 50mp resolution and an improvement on the 3x optical at 48mp resolution, capable of changing the aperture like on the galaxy s9 to s10 series which was removed on the s20 series and up to the s25.",positive,Camera,Fake Products / Screen / Camera Concerns,1,Galaxy Upgrade-Cycle Followers,0.59397931681917,0.14839973409638446
UgypT94G2tAYNvxuyBt4AaABAg,does anybody know the song at 1 08?,neutral,Design / Build,"AI, Battery, Camera and Feature Discussion",2,General Mobile Discussion Audience,0.11130594628892101,-0.06090416733868143
UgyE6YFWF5hkGw1FmZF4AaABAg,"dont purchase it choose any other phone 5,7 year updates by reality after one year green line",positive,Display / Screen,General Samsung / Apple Discussion,6,Phone Buying and Value Seekers,0.24277057853499984,-0.11746518944163978
UgyjBAANPRAJ_fmnuKd4AaABAg,for the low price of one entire paycheck,negative,Price / Value,"AI, Battery, Camera and Feature Discussion",2,General Mobile Discussion Audience,0.12196351025705608,-0.053562951469047354
Ugweq77joWxx4a5QDmV4AaABAg,don't bother with the settings. they'll just change it on the next system update. just like the notification bar that we need to swipe left on order to read the stupid notifications because samsung can't design a notification bar intelligently.,positive,Design / Build,General Samsung / Apple Discussion,2,General Mobile Discussion Audience,0.4069742726636123,-0.1655950586343417
UgycVJ3qj3DaqQmY2Yt4AaABAg,i have 24 ultra still use my galaxy note 20 back up not upgrading yet until samsung come with good one,positive,Positive Feedback,Fake Products / Screen / Camera Concerns,1,Galaxy Upgrade-Cycle Followers,0.3476085870229786,0.10531119689839341
UgxepuBqcR0LLvtYcqN4AaABAg,i mean its not bad. its the latest and strongest samsung s25 ultra. its an upgrade. still i am gonna wait 3 more years. already have a good phone. dont need a new one yet,positive,AI / Gemini,General Samsung / Apple Discussion,1,Galaxy Upgrade-Cycle Followers,0.5055005939969996,0.12478244573274054
UgwSTkSzB7Xt-wkL74p4AaABAg,silly gen z voice actor for the win! gotta market to your target demographic!!!!,positive,Other,General Samsung / Apple Discussion,2,General Mobile Discussion Audience,0.45244504838402405,-0.22668336050814014
Ugx8Nwn---oLJYE-jeh4AaABAg,why is it all about gemini?,neutral,AI / Gemini,"AI, Battery, Camera and Feature Discussion",2,General Mobile Discussion Audience,0.06999589687208183,-0.017613288558189916
Ugy-H6SiL8obOds004h4AaABAg.AJ8bvO33JAoAJ9K-u_7Lfq,i thought it be january,neutral,Other,Upgrade Cycle / Yearly Phone Changes,2,General Mobile Discussion Audience,0.2888643059544216,-0.07448134143774278
UgxAnCpzoFKY84JJqVJ4AaABAg,"downgrade. i am sticking with my s22 ultra, thank you.",positive,Other,Fake Products / Screen / Camera Concerns,1,Galaxy Upgrade-Cycle Followers,0.24609945865109467,0.31388158873007654
